store,item,date,forecast,lower_95,upper_95
1,7,2018-03-22,58.5,48.3,68.9
1,7,2018-03-23,61.3,51,70.4
1,7,2018-03-24,66.6,55.7,76.5
1,7,2018-03-25,69.2,59.5,78.7
1,7,2018-03-26,48.3,38.3,58
1,7,2018-03-27,55.6,45.3,65.6
1,7,2018-03-28,56.1,45.7,66.2
1,7,2018-03-29,60.6,50.6,69.6
1,7,2018-03-30,63.5,53.5,73
1,7,2018-03-31,68.9,58.3,78.5
1,8,2018-01-01,47.5,36.2,59.6
1,8,2018-01-02,57.7,46.4,69
1,8,2018-01-03,57.4,46.4,68.3
1,8,2018-01-04,61.5,50.1,73.7
1,8,2018-01-05,66.7,55.5,77.8
1,8,2018-01-06,71.1,59.8,82.3
1,8,2018-01-07,75.5,64.6,86.9
1,8,2018-01-08,47.5,36,58.9
1,8,2018-01-09,57.6,45.6,69.1
1,8,2018-01-10,57.2,47.1,67.9
1,8,2018-01-11,61.2,50.5,72.9
1,8,2018-01-12,66.3,55.3,79.2
1,8,2018-01-13,70.6,58.6,81.8
1,8,2018-01-14,75.1,62.8,86.8
1,8,2018-01-15,47,36.1,57.6
1,8,2018-01-16,57.1,45,68.3
1,8,2018-01-17,56.8,45,68
1,8,2018-01-18,60.8,49.6,71.6
1,8,2018-01-19,65.9,53.7,78.4
1,8,2018-01-20,70.3,58.9,80.9
1,8,2018-01-21,74.8,63.4,86.2
1,8,2018-01-22,46.9,35.1,58
1,8,2018-01-23,57.1,45.6,68.7
1,8,2018-01-24,56.8,45.4,68.5
1,8,2018-01-25,60.9,50,73
1,8,2018-01-26,66.2,54.3,78.2
1,8,2018-01-27,70.8,59.9,82.2
1,8,2018-01-28,75.4,63.2,86.8
1,8,2018-01-29,47.6,36.8,59
1,8,2018-01-30,57.9,46.7,69.4
1,8,2018-01-31,57.7,45.8,69
1,8,2018-02-01,61.9,49.5,73.1
1,8,2018-02-02,67.3,56.3,78.7
1,8,2018-02-03,72,60.9,83.5
1,8,2018-02-04,76.7,64.6,88.7
1,8,2018-02-05,49,37.9,60.8
1,8,2018-02-06,59.4,48.6,70.8
1,8,2018-02-07,59.3,47.5,70.4
1,8,2018-02-08,63.6,52.1,75.3
1,8,2018-02-09,69.1,57.9,80.6
1,8,2018-02-10,73.8,62.8,85.8
1,8,2018-02-11,78.6,67.1,90.5
1,8,2018-02-12,51,39.7,62.1
1,8,2018-02-13,61.4,49.6,72
1,8,2018-02-14,61.5,50.8,72.9
1,8,2018-02-15,65.8,54.9,77.5
1,8,2018-02-16,71.3,60,83.3
1,8,2018-02-17,76.1,66,87.3
1,8,2018-02-18,81,69.5,91.9
1,8,2018-02-19,53.4,41,64.3
1,8,2018-02-20,63.9,53.7,75.4
1,8,2018-02-21,63.9,52.8,74.3
1,8,2018-02-22,68.3,56.5,80
1,8,2018-02-23,73.9,62.1,85.6
1,8,2018-02-24,78.7,67,90.5
1,8,2018-02-25,83.6,72.3,94.1
1,8,2018-02-26,56,45.7,67.6
1,8,2018-02-27,66.5,55,78.5
1,8,2018-02-28,66.6,55.6,78.3
1,8,2018-03-01,70.9,60.2,82.2
1,8,2018-03-02,76.5,64.2,87.9
1,8,2018-03-03,81.3,69.5,92.9
1,8,2018-03-04,86.2,75.4,97.9
1,8,2018-03-05,58.6,47,69.7
1,8,2018-03-06,69.1,57.4,80.8
1,8,2018-03-07,69.1,58.3,80.5
1,8,2018-03-08,73.5,61.5,84.8
1,8,2018-03-09,79,68.3,91.8
1,8,2018-03-10,83.8,72.6,95.6
1,8,2018-03-11,88.7,76.9,100.6
1,8,2018-03-12,61.1,50.2,73
1,8,2018-03-13,71.5,60.3,83.4
1,8,2018-03-14,71.6,61.5,83.7
1,8,2018-03-15,76,64.3,88.3
1,8,2018-03-16,81.5,70.7,93.8
1,8,2018-03-17,86.3,74.4,97.9
1,8,2018-03-18,91.1,79.8,101.8
1,8,2018-03-19,63.5,51.8,75.1
1,8,2018-03-20,74,62.9,86
1,8,2018-03-21,74.1,62.2,86
1,8,2018-03-22,78.5,67.2,90.2
1,8,2018-03-23,84,72.3,95.1
1,8,2018-03-24,88.8,77.2,100
1,8,2018-03-25,93.7,82.6,105
1,8,2018-03-26,66.1,55.3,77.1
1,8,2018-03-27,76.6,65.3,87.9
1,8,2018-03-28,76.7,64.5,88.6
1,8,2018-03-29,81.1,69.3,91.9
1,8,2018-03-30,86.7,76.3,98
1,8,2018-03-31,91.5,79.6,102.3
1,9,2018-01-01,28.7,19.3,38.4
1,9,2018-01-02,34.4,25.2,43.8
1,9,2018-01-03,34.9,26.2,44.8
1,9,2018-01-04,38.2,29.5,46.5
1,9,2018-01-05,40.5,31.7,49.8
1,9,2018-01-06,44.4,34.7,53.7
1,9,2018-01-07,46.8,37.6,56.4
1,9,2018-01-08,29.1,20.1,38.4
1,9,2018-01-09,34.9,25.2,43.9
1,9,2018-01-10,35.4,25.9,44.4
1,9,2018-01-11,38.8,29.4,48
1,9,2018-01-12,41.2,31.8,49.8
1,9,2018-01-13,45.1,36.4,54.3
1,9,2018-01-14,47.6,38.9,56.6
1,9,2018-01-15,30,21.1,39
1,9,2018-01-16,35.9,27.6,44.6
1,9,2018-01-17,36.5,27.8,46.3
1,9,2018-01-18,39.9,30.7,49
1,9,2018-01-19,42.3,33.6,51.7
1,9,2018-01-20,46.3,37.7,55.7
1,9,2018-01-21,48.9,40.1,58.3
1,9,2018-01-22,31.3,22.1,40.2
1,9,2018-01-23,37.2,28.2,45.8
1,9,2018-01-24,37.8,28.3,47.6
1,9,2018-01-25,41.2,31.6,50.7
1,9,2018-01-26,43.7,34.5,52.8
1,9,2018-01-27,47.6,38.5,56.6
1,9,2018-01-28,50.1,41.3,59.3
1,9,2018-01-29,32.5,23.7,41.1
1,9,2018-01-30,38.3,28.8,47.3
1,9,2018-01-31,38.9,30,48.2
1,9,2018-02-01,42.2,33,50.7
1,9,2018-02-02,44.5,35.5,53.6
1,9,2018-02-03,48.4,39.2,58.3
1,9,2018-02-04,50.8,41.6,60.5
1,9,2018-02-05,33.1,24.6,42.7
1,9,2018-02-06,38.9,29.5,48.2
1,9,2018-02-07,39.4,30.8,48.3
1,9,2018-02-08,42.6,33.8,51.8
1,9,2018-02-09,45,36,53.5
1,9,2018-02-10,48.8,39.4,58.2
1,9,2018-02-11,51.3,42.8,60.1
1,9,2018-02-12,33.6,24.5,42.1
1,9,2018-02-13,39.4,30,48.7
1,9,2018-02-14,39.9,31.1,49.6
1,9,2018-02-15,43.2,33.9,52.1
1,9,2018-02-16,45.7,36.4,55.7
1,9,2018-02-17,49.6,39.3,58.7
1,9,2018-02-18,52.2,42.9,60.6
1,9,2018-02-19,34.6,25.7,43.6
1,9,2018-02-20,40.6,31.2,50.1
1,9,2018-02-21,41.2,31.8,50.1
1,9,2018-02-22,44.7,35.4,53.1
1,9,2018-02-23,47.2,38.7,56.4
1,9,2018-02-24,51.4,42.7,60.6
1,9,2018-02-25,54,45.3,63.3
1,9,2018-02-26,36.6,27.6,45.6
1,9,2018-02-27,42.6,33.3,52.2
1,9,2018-02-28,43.4,35.1,53.1
1,9,2018-03-01,46.9,37.4,55.9
1,9,2018-03-02,49.5,40.4,58.6
1,9,2018-03-03,53.6,44.5,63
1,9,2018-03-04,56.3,47.4,65.9
1,9,2018-03-05,38.8,29.7,48.1
1,9,2018-03-06,44.8,35.7,53.8
1,9,2018-03-07,45.5,36.3,54.8
1,9,2018-03-08,48.9,39.6,57.1
1,9,2018-03-09,51.4,42.3,59.9
1,9,2018-03-10,55.4,47,65.4
1,9,2018-03-11,58,48.6,67.1
1,9,2018-03-12,40.4,31.4,49.5
1,9,2018-03-13,46.2,36.6,55.2
1,9,2018-03-14,46.8,37.7,55
1,9,2018-03-15,50.1,40.6,59.2
1,9,2018-03-16,52.4,43.6,61.5
1,9,2018-03-17,56.4,47.9,65.5
1,9,2018-03-18,58.8,49.2,67.8
1,9,2018-03-19,41.1,32.3,50.3
1,9,2018-03-20,46.9,38.4,55.6
1,9,2018-03-21,47.4,38.5,56.9
1,9,2018-03-22,50.7,41.9,59.7
1,9,2018-03-23,53.1,44.4,61.9
1,9,2018-03-24,57,47.5,66.2
1,9,2018-03-25,59.5,50.3,69.2
1,9,2018-03-26,41.9,32.6,51.3
1,9,2018-03-27,47.8,38.3,56.5
1,9,2018-03-28,48.4,39.3,57.3
1,9,2018-03-29,51.8,43.3,61.2
1,9,2018-03-30,54.3,45.2,63.9
1,9,2018-03-31,58.4,49.3,68.2
1,10,2018-01-01,46.2,35.3,57.4
1,10,2018-01-02,55,43.6,66.8
1,10,2018-01-03,55.5,45.8,66.9
1,10,2018-01-04,60.2,48.6,70.8
1,10,2018-01-05,64.8,54.1,76
1,10,2018-01-06,68.4,57.3,79.4
1,10,2018-01-07,74.3,63.5,85.5
1,10,2018-01-08,47.2,35.9,58.4
1,10,2018-01-09,55.6,44.2,67
1,10,2018-01-10,56,44.6,67.1
1,10,2018-01-11,60.3,48.7,72.3
1,10,2018-01-12,64.7,53.5,76.8
1,10,2018-01-13,68.1,55.9,79.3
1,10,2018-01-14,73.8,62.9,85.2
1,10,2018-01-15,46.5,35,58.3
1,10,2018-01-16,54.8,43.8,66.8
1,10,2018-01-17,55,43.7,66.2
1,10,2018-01-18,59.3,48.1,70.4
1,10,2018-01-19,63.6,53.1,75.1
1,10,2018-01-20,67,55.9,79
1,10,2018-01-21,72.8,61.2,83.1
1,10,2018-01-22,45.5,34.1,56.7
1,10,2018-01-23,53.9,42.9,65.1
1,10,2018-01-24,54.2,42,65.8
1,10,2018-01-25,58.6,47,68.8
1,10,2018-01-26,63.1,51.1,75.1
1,10,2018-01-27,66.6,55,78.4
1,10,2018-01-28,72.6,61.2,84.1
1,10,2018-01-29,45.5,35.3,57.2
1,10,2018-01-30,54.1,43.7,64.8
1,10,2018-01-31,54.6,43.2,65.5
1,10,2018-02-01,59.2,47.7,70.6
1,10,2018-02-02,63.8,52.1,75.3
1,10,2018-02-03,67.6,56.6,78.8
1,10,2018-02-04,73.7,62.4,85.6
1,10,2018-02-05,46.8,36,57.2
1,10,2018-02-06,55.5,44.1,66.9
1,10,2018-02-07,56.2,44.2,67.3
1,10,2018-02-08,60.9,49.6,72.8
1,10,2018-02-09,65.7,54.4,76.4
1,10,2018-02-10,69.5,58,80.3
1,10,2018-02-11,75.7,63.9,87.2
1,10,2018-02-12,48.9,37.5,60.3
1,10,2018-02-13,57.7,47.1,69
1,10,2018-02-14,58.4,47,70
1,10,2018-02-15,63.2,51.8,74.3
1,10,2018-02-16,68,56.6,79.9
1,10,2018-02-17,71.9,60.9,83
1,10,2018-02-18,78.2,65.5,89
1,10,2018-02-19,51.3,40.1,63.8
1,10,2018-02-20,60.2,49.1,70.7
1,10,2018-02-21,60.9,50,72.4
1,10,2018-02-22,65.7,54.7,76.8
1,10,2018-02-23,70.5,58.9,81.1
1,10,2018-02-24,74.4,63,85.9
1,10,2018-02-25,80.7,69.7,92.7
1,10,2018-02-26,53.9,42.6,65.2
1,10,2018-02-27,62.7,51.5,73.9
1,10,2018-02-28,63.4,52.1,75.1
1,10,2018-03-01,68.2,56.8,79.6
1,10,2018-03-02,73,62.4,84.4
1,10,2018-03-03,76.9,66.5,88.3
1,10,2018-03-04,83.1,71.4,94
1,10,2018-03-05,56.3,45.8,67.4
1,10,2018-03-06,65.1,54.2,76.5
1,10,2018-03-07,65.8,54,78.2
1,10,2018-03-08,70.6,59.1,81.1
1,10,2018-03-09,75.3,64.3,86.6
1,10,2018-03-10,79.2,68.3,90.8
1,10,2018-03-11,85.3,74.3,96.7
1,10,2018-03-12,58.4,47,69.2
1,10,2018-03-13,67.2,56.1,78.5
1,10,2018-03-14,67.9,55.8,79.2
1,10,2018-03-15,72.6,60.6,83.6
1,10,2018-03-16,77.3,66.5,88.4
1,10,2018-03-17,81.1,69.6,92.6
1,10,2018-03-18,87.3,75.7,98.7
1,10,2018-03-19,60.4,49.4,71.8
1,10,2018-03-20,69.2,57.7,80.9
1,10,2018-03-21,69.8,58.4,81.2
1,10,2018-03-22,74.5,64.2,85.9
1,10,2018-03-23,79.3,68.3,91.1
1,10,2018-03-24,83.1,72,93.7
1,10,2018-03-25,89.3,78.3,100.6
1,10,2018-03-26,62.4,50.7,72.4
1,10,2018-03-27,71.2,59.9,83.1
1,10,2018-03-28,71.9,60.3,83
1,10,2018-03-29,76.7,66.7,86.9
1,10,2018-03-30,81.5,70.5,92.6
1,10,2018-03-31,85.4,73.6,96.5
1,11,2018-01-01,43.6,33.8,53.6
1,11,2018-01-02,51.3,40.8,61.8
1,11,2018-01-03,52.1,41.5,62.5
1,11,2018-01-04,55.3,44.6,66.7
1,11,2018-01-05,59.6,49,70.3
1,11,2018-01-06,64.4,54.5,75.1
1,11,2018-01-07,67.5,57.8,78.8
1,11,2018-01-08,42.9,32.3,53.5
1,11,2018-01-09,50.6,39.4,61.7
1,11,2018-01-10,51.4,41.1,61.3
1,11,2018-01-11,54.6,44.2,65.2
1,11,2018-01-12,58.9,48.2,69.4
1,11,2018-01-13,63.8,52.7,75.1
1,11,2018-01-14,67.1,56,77.6
1,11,2018-01-15,42.6,32,52.8
1,11,2018-01-16,50.5,40,61.5
1,11,2018-01-17,51.4,41.4,62.4
1,11,2018-01-18,54.8,44.5,65.6
1,11,2018-01-19,59.3,47.1,70.4
1,11,2018-01-20,64.4,54,75
1,11,2018-01-21,67.8,57,79.2
1,11,2018-01-22,43.5,32.8,54.8
1,11,2018-01-23,51.5,41.1,61.8
1,11,2018-01-24,52.6,42.1,63.9
1,11,2018-01-25,56,44.6,67.4
1,11,2018-01-26,60.6,50.5,71.4
1,11,2018-01-27,65.8,55.5,77
1,11,2018-01-28,69.2,59.1,79.8
1,11,2018-01-29,45,34.4,55.6
1,11,2018-01-30,52.9,42,63.6
1,11,2018-01-31,54,43.4,64.3
1,11,2018-02-01,57.4,46.8,68.6
1,11,2018-02-02,61.9,50.5,72.5
1,11,2018-02-03,67,56.2,78
1,11,2018-02-04,70.4,60.2,81.2
1,11,2018-02-05,46,35.6,57.2
1,11,2018-02-06,53.9,42.5,64
1,11,2018-02-07,54.8,43.7,65.4
1,11,2018-02-08,58.2,47.3,69.1
1,11,2018-02-09,62.7,52.4,74
1,11,2018-02-10,67.8,57.3,79
1,11,2018-02-11,71.1,60.9,82.6
1,11,2018-02-12,46.8,36.2,57.1
1,11,2018-02-13,54.7,44.1,65.5
1,11,2018-02-14,55.8,44.7,65.7
1,11,2018-02-15,59.2,49,70
1,11,2018-02-16,63.8,53.1,74.7
1,11,2018-02-17,69.1,57.8,80.3
1,11,2018-02-18,72.6,62.5,83.4
1,11,2018-02-19,48.5,37.5,58.8
1,11,2018-02-20,56.6,46.3,67.8
1,11,2018-02-21,57.9,46.9,68.9
1,11,2018-02-22,61.5,50.3,71.9
1,11,2018-02-23,66.3,55.2,77
1,11,2018-02-24,71.8,61.8,83
1,11,2018-02-25,75.5,64.5,85.8
1,11,2018-02-26,51.5,40.7,61.4
1,11,2018-02-27,59.8,48.4,69.8
1,11,2018-02-28,61.1,51.6,72.8
1,11,2018-03-01,64.9,54.7,75.5
1,11,2018-03-02,69.7,57.9,79.9
1,11,2018-03-03,75.2,64.9,85.5
1,11,2018-03-04,78.9,67.1,89.6
1,11,2018-03-05,54.8,43.9,65.2
1,11,2018-03-06,63,52.4,73.3
1,11,2018-03-07,64.2,53.3,75.4
1,11,2018-03-08,67.8,56.3,78.5
1,11,2018-03-09,72.5,61.2,83.3
1,11,2018-03-10,77.8,66.9,88.8
1,11,2018-03-11,81.2,70.2,91.8
1,11,2018-03-12,57,46.3,67.6
1,11,2018-03-13,64.9,54.5,76.8
1,11,2018-03-14,66,55.4,77
1,11,2018-03-15,69.4,58.5,80
1,11,2018-03-16,73.9,63.1,84.4
1,11,2018-03-17,78.9,68.4,89.5
1,11,2018-03-18,82.3,71.8,92.7
1,11,2018-03-19,57.9,46.8,68.8
1,11,2018-03-20,65.8,55.5,76.3
1,11,2018-03-21,66.8,55.8,78.3
1,11,2018-03-22,70.2,59.1,81.1
1,11,2018-03-23,74.7,64,85.1
1,11,2018-03-24,79.9,69.5,90.5
1,11,2018-03-25,83.3,73.2,94
1,11,2018-03-26,59.1,47.7,69.7
1,11,2018-03-27,67.1,56.2,77.8
1,11,2018-03-28,68.3,58.1,79.1
1,11,2018-03-29,71.9,61.8,83.5
1,11,2018-03-30,76.6,65.5,87
1,11,2018-03-31,82,71,92.4
1,12,2018-01-01,42.3,31.8,53
1,12,2018-01-02,50.3,40.1,61.1
1,12,2018-01-03,51.1,40.1,61.8
1,12,2018-01-04,54.7,44,65.4
1,12,2018-01-05,59.1,48.4,69.6
1,12,2018-01-06,62.4,51.4,73.5
1,12,2018-01-07,66.9,56.1,77.4
1,12,2018-01-08,42,30.6,52.8
1,12,2018-01-09,50.1,39.8,60.9
1,12,2018-01-10,50.8,39.9,61.3
1,12,2018-01-11,54.5,43.9,65
1,12,2018-01-12,59.1,48.4,68.8
1,12,2018-01-13,62.4,51.1,72.8
1,12,2018-01-14,67,56.4,77.7
1,12,2018-01-15,42.3,31.1,53
1,12,2018-01-16,50.4,40.2,61.3
1,12,2018-01-17,51.3,40.2,61.8
1,12,2018-01-18,55.1,44.5,66.3
1,12,2018-01-19,59.7,48.9,70.8
1,12,2018-01-20,63.2,52.8,73.1
1,12,2018-01-21,67.9,57.4,78.6
1,12,2018-01-22,43.2,32.4,53.6
1,12,2018-01-23,51.4,39.7,62.1
1,12,2018-01-24,52.3,42.2,63
1,12,2018-01-25,56.1,44.7,67.3
1,12,2018-01-26,60.8,50.3,71.1
1,12,2018-01-27,64.2,53.6,74.6
1,12,2018-01-28,68.9,58.7,79.2
1,12,2018-01-29,44.2,33,54.9
1,12,2018-01-30,52.4,41.3,62.7
1,12,2018-01-31,53.2,42.4,64
1,12,2018-02-01,57,46.3,68.7
1,12,2018-02-02,61.6,50.9,72.3
1,12,2018-02-03,65,53.6,76.6
1,12,2018-02-04,69.7,58.9,80.2
1,12,2018-02-05,44.9,34.2,55.1
1,12,2018-02-06,53.1,41.7,63.3
1,12,2018-02-07,53.9,44.1,64.4
1,12,2018-02-08,57.7,47.1,68.9
1,12,2018-02-09,62.3,51.7,73.5
1,12,2018-02-10,65.8,55.6,76.9
1,12,2018-02-11,70.5,59.7,81.1
1,12,2018-02-12,45.8,34.9,57.4
1,12,2018-02-13,54.1,43.3,65.9
1,12,2018-02-14,55.1,43.7,65.5
1,12,2018-02-15,59,48.3,70.2
1,12,2018-02-16,63.8,53.2,74.9
1,12,2018-02-17,67.4,57.6,79.4
1,12,2018-02-18,72.2,60.9,83.3
1,12,2018-02-19,47.7,37,58.1
1,12,2018-02-20,56.2,45.8,67.4
1,12,2018-02-21,57.3,46.2,68.1
1,12,2018-02-22,61.4,50.7,72.7
1,12,2018-02-23,66.3,55.9,77
1,12,2018-02-24,70.1,59.7,82.4
1,12,2018-02-25,75.1,63.6,85.8
1,12,2018-02-26,50.7,39.4,61
1,12,2018-02-27,59.2,48.9,70.5
1,12,2018-02-28,60.4,49.3,71
1,12,2018-03-01,64.5,53.2,75.4
1,12,2018-03-02,69.5,58.7,80.1
1,12,2018-03-03,73.3,62.6,83.9
1,12,2018-03-04,78.2,67.6,88.7
1,12,2018-03-05,53.8,43.2,65.5
1,12,2018-03-06,62.3,51.4,72.7
1,12,2018-03-07,63.4,52.6,73.9
1,12,2018-03-08,67.5,56.9,77.9
1,12,2018-03-09,72.4,60.6,82.9
1,12,2018-03-10,76,64.9,86.3
1,12,2018-03-11,80.9,70,91.7
1,12,2018-03-12,56.4,45.1,67.3
1,12,2018-03-13,64.7,54,75.2
1,12,2018-03-14,65.7,54.8,75.9
1,12,2018-03-15,69.7,58.7,80.3
1,12,2018-03-16,74.4,63.8,85.4
1,12,2018-03-17,78,66.4,88.4
1,12,2018-03-18,82.8,73,93.5
1,12,2018-03-19,58.2,47.5,68.5
1,12,2018-03-20,66.5,55.8,76.7
1,12,2018-03-21,67.5,56.5,78.2
1,12,2018-03-22,71.4,59.8,82.8
1,12,2018-03-23,76.2,65.6,87.1
1,12,2018-03-24,79.8,68.9,90.9
1,12,2018-03-25,84.6,73.8,94.9
1,12,2018-03-26,60,48.7,71.4
1,12,2018-03-27,68.3,57.1,78.9
1,12,2018-03-28,69.4,59,80.3
1,12,2018-03-29,73.3,62.6,84.7
1,12,2018-03-30,78.2,67.8,88.9
1,12,2018-03-31,81.8,70.7,92.5
1,13,2018-01-01,50.8,38.3,62.6
1,13,2018-01-02,60.8,48.6,72.6
1,13,2018-01-03,60.7,49,72.2
1,13,2018-01-04,64,51.7,76.7
1,13,2018-01-05,70.1,59.3,82.8
1,13,2018-01-06,74.7,63,86.6
1,13,2018-01-07,79.4,67.7,90.2
1,13,2018-01-08,50.1,39.2,62.1
1,13,2018-01-09,60.1,48,71.8
1,13,2018-01-10,60,47.3,71.1
1,13,2018-01-11,63.2,51.4,74.8
1,13,2018-01-12,69.4,57.5,81.1
1,13,2018-01-13,74.1,61.9,85.6
1,13,2018-01-14,78.9,66.8,90.9
1,13,2018-01-15,49.8,38,60.9
1,13,2018-01-16,59.9,47.7,71.6
1,13,2018-01-17,60,48.2,72.4
1,13,2018-01-18,63.5,52.2,75
1,13,2018-01-19,69.8,57.5,82.2
1,13,2018-01-20,74.7,62.4,86.5
1,13,2018-01-21,79.7,67.8,91.5
1,13,2018-01-22,50.9,38.3,61.9
1,13,2018-01-23,61.2,49,73.6
1,13,2018-01-24,61.5,49,72.7
1,13,2018-01-25,65.1,53.9,76.3
1,13,2018-01-26,71.6,60.9,83.4
1,13,2018-01-27,76.6,64.1,87.1
1,13,2018-01-28,81.7,69.8,93.4
1,13,2018-01-29,52.9,41.6,64.5
1,13,2018-01-30,63.3,51.4,75.6
1,13,2018-01-31,63.6,51.3,75.3
1,13,2018-02-01,67.2,54.9,78.7
1,13,2018-02-02,73.7,62.7,85.5
1,13,2018-02-03,78.7,66.9,90.3
1,13,2018-02-04,83.7,71.6,97.2
1,13,2018-02-05,54.9,43.1,67.3
1,13,2018-02-06,65.2,52.9,76.4
1,13,2018-02-07,65.4,54.4,77.1
1,13,2018-02-08,68.9,57,80.3
1,13,2018-02-09,75.4,64,87.5
1,13,2018-02-10,80.3,68.2,92.2
1,13,2018-02-11,85.3,73.3,97
1,13,2018-02-12,56.4,45,68
1,13,2018-02-13,66.7,54.2,78.7
1,13,2018-02-14,67,54.4,78.1
1,13,2018-02-15,70.5,58.9,82.9
1,13,2018-02-16,77,65.6,88.3
1,13,2018-02-17,82,70.4,93.4
1,13,2018-02-18,87,73.4,99
1,13,2018-02-19,58.2,46.4,69.2
1,13,2018-02-20,68.6,56.4,79.1
1,13,2018-02-21,68.9,57,80.5
1,13,2018-02-22,72.6,60.5,84.2
1,13,2018-02-23,79.2,66.6,91.1
1,13,2018-02-24,84.3,72.7,96.5
1,13,2018-02-25,89.4,77.6,101.1
1,13,2018-02-26,60.7,48.6,72.5
1,13,2018-02-27,71.2,60,84.1
1,13,2018-02-28,71.7,60.3,82.5
1,13,2018-03-01,75.4,63,86.9
1,13,2018-03-02,82.1,70.4,93.8
1,13,2018-03-03,87.2,75.1,98.9
1,13,2018-03-04,92.5,80.8,104.3
1,13,2018-03-05,63.8,52.2,75.7
1,13,2018-03-06,74.3,62.3,86.2
1,13,2018-03-07,74.7,63.5,86.1
1,13,2018-03-08,78.5,66.3,90.1
1,13,2018-03-09,85.1,73.4,96.1
1,13,2018-03-10,90.2,78.9,101.6
1,13,2018-03-11,95.4,82.7,106.8
1,13,2018-03-12,66.6,54.6,78
1,13,2018-03-13,77.1,65.5,89.4
1,13,2018-03-14,77.4,65.6,89.4
1,13,2018-03-15,81.1,69,92.8
1,13,2018-03-16,87.6,76.5,99.8
1,13,2018-03-17,92.6,80.6,105.1
1,13,2018-03-18,97.7,86.5,110.1
1,13,2018-03-19,68.9,56.2,80.3
1,13,2018-03-20,79.2,66.8,91
1,13,2018-03-21,79.5,68.2,91.7
1,13,2018-03-22,83,71,95.5
1,13,2018-03-23,89.5,77.8,101.4
1,13,2018-03-24,94.5,82.7,106.8
1,13,2018-03-25,99.5,87,111.6
1,13,2018-03-26,70.6,57.9,82
1,13,2018-03-27,81,69.2,92.9
1,13,2018-03-28,81.2,69.7,93.3
1,13,2018-03-29,84.8,72.9,96.6
1,13,2018-03-30,91.2,80.3,102.9
1,13,2018-03-31,96.2,84.6,108.3
1,14,2018-01-01,36.7,27.3,46.6
1,14,2018-01-02,42.9,33.7,53.1
1,14,2018-01-03,43.2,33.2,52.9
1,14,2018-01-04,45.8,36.3,56.3
1,14,2018-01-05,48.5,38.1,59.4
1,14,2018-01-06,53.1,42.7,62.7
1,14,2018-01-07,55.3,45.4,64.9
1,14,2018-01-08,35.7,25.9,45.6
1,14,2018-01-09,41.8,31.2,51.6
1,14,2018-01-10,42.1,32.6,52
1,14,2018-01-11,44.7,34.5,54.1
1,14,2018-01-12,47.4,37.8,57.3
1,14,2018-01-13,52,41.8,62
1,14,2018-01-14,54.4,44.1,64.6
1,14,2018-01-15,34.9,24.6,44.9
1,14,2018-01-16,41.1,32.3,50.9
1,14,2018-01-17,41.6,31.9,51.7
1,14,2018-01-18,44.4,34.1,54.1
1,14,2018-01-19,47.3,37.8,56.4
1,14,2018-01-20,52.2,42.3,61.9
1,14,2018-01-21,54.8,45.2,64.2
1,14,2018-01-22,35.5,25.1,45.9
1,14,2018-01-23,42,31.8,52.8
1,14,2018-01-24,42.7,33.3,53.4
1,14,2018-01-25,45.8,35.6,55.7
1,14,2018-01-26,49,39,58.5
1,14,2018-01-27,54.1,44.2,62.9
1,14,2018-01-28,56.8,46.8,67.2
1,14,2018-01-29,37.8,28,47.7
1,14,2018-01-30,44.4,34.9,54.5
1,14,2018-01-31,45.2,35.5,55.4
1,14,2018-02-01,48.4,37.9,58.3
1,14,2018-02-02,51.6,42,61.5
1,14,2018-02-03,56.7,46.6,65.9
1,14,2018-02-04,59.5,49.3,69.7
1,14,2018-02-05,40.4,30.9,50.4
1,14,2018-02-06,46.9,36.8,57
1,14,2018-02-07,47.7,37.8,57.3
1,14,2018-02-08,50.7,41.3,60.9
1,14,2018-02-09,53.8,43.6,63.1
1,14,2018-02-10,58.7,48.9,68.4
1,14,2018-02-11,61.3,50.6,71.3
1,14,2018-02-12,42,31.9,51.9
1,14,2018-02-13,48.5,38.6,58.1
1,14,2018-02-14,49,38.5,59.6
1,14,2018-02-15,51.9,42,61.1
1,14,2018-02-16,54.8,45.2,65.4
1,14,2018-02-17,59.6,50,69.6
1,14,2018-02-18,62.1,52.1,72.6
1,14,2018-02-19,42.8,32.2,51.9
1,14,2018-02-20,49.1,39.5,59.1
1,14,2018-02-21,49.6,39.6,59.6
1,14,2018-02-22,52.5,42.6,62.1
1,14,2018-02-23,55.4,45.4,65.5
1,14,2018-02-24,60.3,49.8,69.7
1,14,2018-02-25,62.8,52.2,73.7
1,14,2018-02-26,43.5,33.9,53.1
1,14,2018-02-27,50,40.1,59.3
1,14,2018-02-28,50.6,40.2,61.1
1,14,2018-03-01,53.5,44,63.7
1,14,2018-03-02,56.6,46.1,66
1,14,2018-03-03,61.6,51.8,70.9
1,14,2018-03-04,64.2,53.9,73.7
1,14,2018-03-05,45.1,35.3,54.6
1,14,2018-03-06,51.6,41.1,61.3
1,14,2018-03-07,52.4,42.1,61.8
1,14,2018-03-08,55.4,45.3,65.5
1,14,2018-03-09,58.6,48.1,67.8
1,14,2018-03-10,63.7,53.7,73.5
1,14,2018-03-11,66.4,57,76.7
1,14,2018-03-12,47.3,37.5,57.2
1,14,2018-03-13,53.9,43.9,63.8
1,14,2018-03-14,54.6,44.6,64.8
