store,item,week,weekly_forecast,weekly_lower,weekly_upper
2,14,2018-01-07,458,376,540
2,14,2018-01-14,460,379,544
2,14,2018-01-21,470,388,553
2,14,2018-01-28,482,402,565
2,14,2018-02-04,491,410,573
2,14,2018-02-11,503,420,583
2,14,2018-02-18,521,440,604
2,14,2018-02-25,543,462,625
2,14,2018-03-04,561,479,642
2,14,2018-03-11,573,493,656
2,14,2018-03-18,586,502,668
2,14,2018-03-25,606,528,688
2,15,2017-12-31,572,479,658
2,15,2018-01-07,688,578,793
2,15,2018-01-14,685,578,790
2,15,2018-01-21,694,585,797
2,15,2018-01-28,709,604,817
2,15,2018-02-04,725,620,830
2,15,2018-02-11,743,637,847
2,15,2018-02-18,769,662,874
2,15,2018-02-25,804,699,910
2,15,2018-03-04,837,733,940
2,15,2018-03-11,860,756,965
2,15,2018-03-18,877,770,982
2,15,2018-03-25,897,791,1004
2,16,2017-12-31,167,122,212
2,16,2018-01-07,204,152,256
2,16,2018-01-14,207,154,260
2,16,2018-01-21,211,157,263
2,16,2018-01-28,215,161,268
2,16,2018-02-04,218,164,270
2,16,2018-02-11,223,170,274
2,16,2018-02-18,231,177,283
2,16,2018-02-25,241,188,294
2,16,2018-03-04,250,198,303
2,16,2018-03-11,254,200,307
2,16,2018-03-18,255,202,309
2,16,2018-03-25,259,206,311
2,17,2017-12-31,212,160,265
2,17,2018-01-07,255,195,317
2,17,2018-01-14,258,197,319
2,17,2018-01-21,265,201,328
2,17,2018-01-28,270,210,331
2,17,2018-02-04,273,212,333
2,17,2018-02-11,277,216,338
2,17,2018-02-18,286,226,349
2,17,2018-02-25,300,238,361
2,17,2018-03-04,312,251,376
2,17,2018-03-11,320,259,382
2,17,2018-03-18,327,267,388
2,17,2018-03-25,337,274,399
2,18,2017-12-31,547,459,637
2,18,2018-01-07,660,557,764
2,18,2018-01-14,668,563,770
2,18,2018-01-21,689,584,791
2,18,2018-01-28,712,610,817
2,18,2018-02-04,729,626,833
2,18,2018-02-11,741,638,844
2,18,2018-02-18,757,652,861
2,18,2018-02-25,782,677,883
2,18,2018-03-04,813,709,918
2,18,2018-03-11,842,738,948
2,18,2018-03-18,867,762,969
2,18,2018-03-25,890,786,993
2,19,2017-12-31,267,210,324
2,19,2018-01-07,321,254,388
2,19,2018-01-14,319,253,387
2,19,2018-01-21,322,255,388
2,19,2018-01-28,329,262,396
2,19,2018-02-04,338,271,405
2,19,2018-02-11,348,279,413
2,19,2018-02-18,362,295,430
2,19,2018-02-25,379,313,446
2,19,2018-03-04,395,331,462
2,19,2018-03-11,405,341,471
2,19,2018-03-18,412,345,480
2,19,2018-03-25,422,355,488
2,20,2017-12-31,307,246,370
2,20,2018-01-07,370,298,440
2,20,2018-01-14,368,297,442
2,20,2018-01-21,373,300,444
2,20,2018-01-28,385,315,457
2,20,2018-02-04,397,325,467
2,20,2018-02-11,407,333,478
2,20,2018-02-18,418,346,491
2,20,2018-02-25,433,360,505
2,20,2018-03-04,451,375,522
2,20,2018-03-11,466,393,536
2,20,2018-03-18,477,407,550
2,20,2018-03-25,490,419,564
2,21,2017-12-31,260,200,319
2,21,2018-01-07,314,243,382
2,21,2018-01-14,312,241,381
2,21,2018-01-21,312,242,382
2,21,2018-01-28,318,248,386
2,21,2018-02-04,330,261,400
2,21,2018-02-11,346,275,414
2,21,2018-02-18,362,290,432
2,21,2018-02-25,375,306,444
2,21,2018-03-04,386,316,456
2,21,2018-03-11,395,325,464
2,21,2018-03-18,405,333,473
2,21,2018-03-25,418,348,487
2,22,2017-12-31,513,428,599
2,22,2018-01-07,623,524,720
2,22,2018-01-14,626,523,723
2,22,2018-01-21,634,537,730
2,22,2018-01-28,647,549,747
2,22,2018-02-04,661,562,759
2,22,2018-02-11,678,581,778
2,22,2018-02-18,698,602,798
2,22,2018-02-25,721,622,819
2,22,2018-03-04,746,646,845
2,22,2018-03-11,773,672,873
2,22,2018-03-18,801,701,902
2,22,2018-03-25,829,731,928
2,23,2017-12-31,193,143,243
2,23,2018-01-07,234,176,292
2,23,2018-01-14,235,176,293
2,23,2018-01-21,237,178,295
2,23,2018-01-28,242,182,299
2,23,2018-02-04,248,191,308
2,23,2018-02-11,257,199,315
2,23,2018-02-18,266,209,324
2,23,2018-02-25,275,216,332
2,23,2018-03-04,284,225,341
2,23,2018-03-11,292,234,351
2,23,2018-03-18,301,243,358
2,23,2018-03-25,308,249,365
2,24,2017-12-31,428,351,504
2,24,2018-01-07,520,430,611
2,24,2018-01-14,525,437,617
2,24,2018-01-21,533,441,617
2,24,2018-01-28,542,452,630
2,24,2018-02-04,552,464,642
2,24,2018-02-11,566,478,655
2,24,2018-02-18,587,497,677
2,24,2018-02-25,611,522,699
2,24,2018-03-04,634,547,720
2,24,2018-03-11,653,565,742
2,24,2018-03-18,672,581,758
2,24,2018-03-25,694,604,780
2,25,2017-12-31,521,435,604
2,25,2018-01-07,628,527,729
2,25,2018-01-14,624,525,725
2,25,2018-01-21,627,530,726
2,25,2018-01-28,639,540,738
2,25,2018-02-04,657,557,758
2,25,2018-02-11,679,578,778
2,25,2018-02-18,705,602,802
2,25,2018-02-25,732,630,833
2,25,2018-03-04,757,659,856
2,25,2018-03-11,777,678,878
2,25,2018-03-18,798,699,899
2,25,2018-03-25,825,727,927
2,26,2017-12-31,316,253,379
2,26,2018-01-07,380,309,453
2,26,2018-01-14,380,309,451
2,26,2018-01-21,387,314,461
2,26,2018-01-28,397,325,471
2,26,2018-02-04,404,331,479
2,26,2018-02-11,410,339,482
2,26,2018-02-18,423,352,494
2,26,2018-02-25,444,372,516
2,26,2018-03-04,465,391,537
2,26,2018-03-11,477,403,549
2,26,2018-03-18,481,410,554
2,26,2018-03-25,487,415,559
2,27,2017-12-31,147,105,192
2,27,2018-01-07,177,127,228
2,27,2018-01-14,177,126,226
2,27,2018-01-21,180,129,229
2,27,2018-01-28,184,134,233
2,27,2018-02-04,188,138,236
2,27,2018-02-11,190,140,240
2,27,2018-02-18,195,146,246
2,27,2018-02-25,203,154,253
2,27,2018-03-04,212,163,262
2,27,2018-03-11,220,169,270
2,27,2018-03-18,224,174,274
2,27,2018-03-25,228,176,278
2,28,2017-12-31,569,477,654
2,28,2018-01-07,683,574,788
2,28,2018-01-14,678,574,782
2,28,2018-01-21,685,580,786
2,28,2018-01-28,704,600,808
2,28,2018-02-04,727,621,830
2,28,2018-02-11,748,648,853
2,28,2018-02-18,770,666,873
2,28,2018-02-25,796,689,901
2,28,2018-03-04,827,724,933
2,28,2018-03-11,858,755,964
2,28,2018-03-18,886,784,988
2,28,2018-03-25,910,806,1014
2,29,2017-12-31,453,378,529
2,29,2018-01-07,540,453,631
2,29,2018-01-14,538,450,628
2,29,2018-01-21,548,457,638
2,29,2018-01-28,563,471,652
2,29,2018-02-04,576,487,668
2,29,2018-02-11,588,498,680
2,29,2018-02-18,606,514,696
2,29,2018-02-25,630,542,721
2,29,2018-03-04,657,567,748
2,29,2018-03-11,678,588,768
2,29,2018-03-18,697,608,786
2,29,2018-03-25,719,631,808
2,30,2017-12-31,267,208,327
2,30,2018-01-07,322,251,391
2,30,2018-01-14,317,247,386
2,30,2018-01-21,313,245,383
2,30,2018-01-28,315,245,383
2,30,2018-02-04,322,255,390
2,30,2018-02-11,338,269,408
2,30,2018-02-18,359,288,427
2,30,2018-02-25,378,309,447
2,30,2018-03-04,388,319,458
2,30,2018-03-11,392,323,461
2,30,2018-03-18,400,332,471
2,30,2018-03-25,417,348,488
2,31,2017-12-31,378,302,450
2,31,2018-01-07,452,367,538
2,31,2018-01-14,453,368,537
2,31,2018-01-21,463,377,546
2,31,2018-01-28,476,391,559
2,31,2018-02-04,485,400,569
2,31,2018-02-11,494,409,579
2,31,2018-02-18,510,425,597
2,31,2018-02-25,532,446,618
2,31,2018-03-04,555,469,638
2,31,2018-03-11,570,484,654
2,31,2018-03-18,582,496,662
2,31,2018-03-25,599,513,683
2,32,2017-12-31,292,229,356
2,32,2018-01-07,350,278,422
2,32,2018-01-14,351,278,427
2,32,2018-01-21,359,286,432
2,32,2018-01-28,370,296,445
2,32,2018-02-04,380,305,454
2,32,2018-02-11,385,311,459
2,32,2018-02-18,391,318,464
2,32,2018-02-25,400,327,473
2,32,2018-03-04,415,341,487
2,32,2018-03-11,433,360,507
2,32,2018-03-18,451,377,526
2,32,2018-03-25,466,394,540
2,33,2017-12-31,433,354,511
2,33,2018-01-07,525,435,617
2,33,2018-01-14,529,439,621
2,33,2018-01-21,538,446,632
2,33,2018-01-28,548,455,642
2,33,2018-02-04,557,464,649
2,33,2018-02-11,571,480,660
2,33,2018-02-18,591,497,682
2,33,2018-02-25,615,525,708
2,33,2018-03-04,637,544,726
2,33,2018-03-11,654,559,747
2,33,2018-03-18,672,580,762
2,33,2018-03-25,694,601,788
2,34,2017-12-31,174,127,218
2,34,2018-01-07,206,152,259
2,34,2018-01-14,203,149,255
2,34,2018-01-21,206,153,257
2,34,2018-01-28,212,159,264
2,34,2018-02-04,218,164,271
2,34,2018-02-11,223,169,278
2,34,2018-02-18,229,176,283
2,34,2018-02-25,237,184,290
2,34,2018-03-04,247,193,298
2,34,2018-03-11,256,203,309
2,34,2018-03-18,261,209,316
2,34,2018-03-25,266,212,319
2,35,2017-12-31,434,359,508
2,35,2018-01-07,519,430,607
2,35,2018-01-14,516,428,602
2,35,2018-01-21,521,433,607
2,35,2018-01-28,534,450,622
2,35,2018-02-04,547,458,636
2,35,2018-02-11,564,478,646
2,35,2018-02-18,587,498,676
2,35,2018-02-25,614,527,701
2,35,2018-03-04,637,550,724
2,35,2018-03-11,650,563,736
2,35,2018-03-18,659,570,744
2,35,2018-03-25,676,589,766
2,36,2017-12-31,500,416,584
2,36,2018-01-07,596,498,696
2,36,2018-01-14,593,495,693
2,36,2018-01-21,604,506,704
2,36,2018-01-28,622,525,721
2,36,2018-02-04,638,539,736
2,36,2018-02-11,652,553,750
2,36,2018-02-18,671,575,771
2,36,2018-02-25,700,600,798
2,36,2018-03-04,731,631,828
2,36,2018-03-11,756,658,853
2,36,2018-03-18,774,673,870
2,36,2018-03-25,792,694,889
2,37,2017-12-31,196,148,245
2,37,2018-01-07,233,177,288
2,37,2018-01-14,228,172,284
2,37,2018-01-21,230,174,286
2,37,2018-01-28,237,180,293
2,37,2018-02-04,242,187,301
2,37,2018-02-11,244,186,301
2,37,2018-02-18,248,191,304
2,37,2018-02-25,259,202,316
2,37,2018-03-04,275,219,333
2,37,2018-03-11,289,233,345
2,37,2018-03-18,296,238,353
2,37,2018-03-25,299,242,355
2,38,2017-12-31,530,446,614
2,38,2018-01-07,640,542,737
2,38,2018-01-14,639,542,736
2,38,2018-01-21,642,544,738
2,38,2018-01-28,650,552,751
2,38,2018-02-04,661,564,760
2,38,2018-02-11,678,580,775
2,38,2018-02-18,705,607,802
2,38,2018-02-25,739,642,840
2,38,2018-03-04,773,675,872
2,38,2018-03-11,800,701,896
2,38,2018-03-18,818,719,917
2,38,2018-03-25,835,738,930
2,39,2017-12-31,277,219,338
2,39,2018-01-07,334,263,406
2,39,2018-01-14,332,262,405
2,39,2018-01-21,335,265,405
2,39,2018-01-28,340,270,410
2,39,2018-02-04,346,276,417
2,39,2018-02-11,353,284,422
2,39,2018-02-18,364,296,435
2,39,2018-02-25,381,310,452
2,39,2018-03-04,400,328,468
2,39,2018-03-11,417,345,487
2,39,2018-03-18,431,361,500
2,39,2018-03-25,442,372,513
2,40,2017-12-31,197,147,246
2,40,2018-01-07,234,179,291
2,40,2018-01-14,229,171,286
2,40,2018-01-21,229,171,284
2,40,2018-01-28,237,181,294
2,40,2018-02-04,248,190,302
2,40,2018-02-11,256,200,313
2,40,2018-02-18,262,204,317
2,40,2018-02-25,268,210,324
2,40,2018-03-04,277,221,333
2,40,2018-03-11,289,234,346
2,40,2018-03-18,298,242,354
2,40,2018-03-25,305,248,361
2,41,2017-12-31,146,106,186
2,41,2018-01-07,179,131,227
2,41,2018-01-14,180,132,228
2,41,2018-01-21,181,133,228
2,41,2018-01-28,183,136,232
2,41,2018-02-04,187,138,234
2,41,2018-02-11,192,144,241
2,41,2018-02-18,200,154,248
2,41,2018-02-25,208,159,256
2,41,2018-03-04,214,167,263
2,41,2018-03-11,218,172,266
2,41,2018-03-18,222,173,270
2,41,2018-03-25,228,180,275
2,42,2017-12-31,239,183,294
2,42,2018-01-07,284,220,349
2,42,2018-01-14,282,217,346
2,42,2018-01-21,288,226,351
2,42,2018-01-28,299,234,363
2,42,2018-02-04,306,242,370
2,42,2018-02-11,309,245,373
2,42,2018-02-18,315,250,380
2,42,2018-02-25,327,264,391
2,42,2018-03-04,345,280,408
2,42,2018-03-11,361,295,424
2,42,2018-03-18,372,307,439
2,42,2018-03-25,382,317,446
2,43,2017-12-31,339,272,406
2,43,2018-01-07,405,329,482
2,43,2018-01-14,403,329,481
2,43,2018-01-21,410,328,485
2,43,2018-01-28,422,344,500
2,43,2018-02-04,432,354,509
2,43,2018-02-11,440,365,520
2,43,2018-02-18,451,375,527
2,43,2018-02-25,468,391,546
2,43,2018-03-04,489,410,566
2,43,2018-03-11,508,431,585
2,43,2018-03-18,521,443,598
2,43,2018-03-25,531,450,607
2,44,2017-12-31,190,142,238
2,44,2018-01-07,226,170,283
2,44,2018-01-14,227,169,283
2,44,2018-01-21,232,176,290
2,44,2018-01-28,239,182,296
2,44,2018-02-04,244,187,299
2,44,2018-02-11,248,192,306
2,44,2018-02-18,256,199,314
2,44,2018-02-25,269,212,325
2,44,2018-03-04,283,226,339
2,44,2018-03-11,293,236,349
2,44,2018-03-18,297,240,353
2,44,2018-03-25,300,243,358
2,45,2017-12-31,527,438,612
2,45,2018-01-07,632,537,731
2,45,2018-01-14,637,539,737
2,45,2018-01-21,648,546,747
2,45,2018-01-28,660,556,758
2,45,2018-02-04,669,567,768
2,45,2018-02-11,683,581,785
2,45,2018-02-18,711,609,810
2,45,2018-02-25,749,648,848
2,45,2018-03-04,782,684,880
2,45,2018-03-11,801,700,901
2,45,2018-03-18,812,713,912
2,45,2018-03-25,828,727,929
2,46,2017-12-31,380,307,452
2,46,2018-01-07,449,362,532
2,46,2018-01-14,447,363,529
2,46,2018-01-21,457,374,541
2,46,2018-01-28,471,389,554
2,46,2018-02-04,479,395,563
2,46,2018-02-11,486,400,571
2,46,2018-02-18,500,414,584
2,46,2018-02-25,525,442,608
2,46,2018-03-04,551,467,634
2,46,2018-03-11,569,484,653
2,46,2018-03-18,579,493,663
2,46,2018-03-25,590,504,674
2,47,2017-12-31,143,101,184
2,47,2018-01-07,170,122,217
2,47,2018-01-14,169,121,219
2,47,2018-01-21,173,125,220
2,47,2018-01-28,178,130,227
2,47,2018-02-04,181,133,229
2,47,2018-02-11,184,136,232
2,47,2018-02-18,190,142,237
2,47,2018-02-25,200,152,247
2,47,2018-03-04,209,160,257
2,47,2018-03-11,214,165,261
2,47,2018-03-18,217,168,264
2,47,2018-03-25,222,175,270
2,48,2017-12-31,333,271,399
2,48,2018-01-07,401,325,477
2,48,2018-01-14,402,328,477
2,48,2018-01-21,409,335,486
2,48,2018-01-28,420,343,496
2,48,2018-02-04,429,353,504
2,48,2018-02-11,437,362,512
2,48,2018-02-18,448,374,523
2,48,2018-02-25,466,393,542
2,48,2018-03-04,486,410,560
2,48,2018-03-11,499,426,574
2,48,2018-03-18,511,435,587
2,48,2018-03-25,529,454,604
2,49,2017-12-31,191,143,239
2,49,2018-01-07,230,174,286
2,49,2018-01-14,229,174,285
2,49,2018-01-21,232,175,288
2,49,2018-01-28,236,180,293
2,49,2018-02-04,240,185,296
2,49,2018-02-11,246,190,302
2,49,2018-02-18,254,196,310
2,49,2018-02-25,263,209,321
2,49,2018-03-04,272,217,327
2,49,2018-03-11,280,223,336
2,49,2018-03-18,288,232,343
2,49,2018-03-25,298,241,353
2,50,2017-12-31,431,353,512
2,50,2018-01-07,517,426,609
2,50,2018-01-14,514,419,609
2,50,2018-01-21,515,427,607
2,50,2018-01-28,520,427,612
2,50,2018-02-04,530,441,618
2,50,2018-02-11,549,458,641
2,50,2018-02-18,579,486,674
2,50,2018-02-25,612,519,706
2,50,2018-03-04,636,546,727
2,50,2018-03-11,647,555,738
2,50,2018-03-18,654,564,748
2,50,2018-03-25,672,578,766
3,1,2017-12-31,127,88,165
3,1,2018-01-07,154,109,199
3,1,2018-01-14,158,113,203
3,1,2018-01-21,163,118,207
3,1,2018-01-28,166,120,211
3,1,2018-02-04,167,120,210
3,1,2018-02-11,168,122,212
3,1,2018-02-18,172,126,216
3,1,2018-02-25,179,133,224
3,1,2018-03-04,186,139,230
3,1,2018-03-11,192,148,239
3,1,2018-03-18,199,154,243
3,1,2018-03-25,207,162,253
3,2,2017-12-31,340,272,408
3,2,2018-01-07,400,320,482
3,2,2018-01-14,394,315,472
3,2,2018-01-21,403,325,484
3,2,2018-01-28,423,346,505
3,2,2018-02-04,439,360,519
3,2,2018-02-11,445,365,523
3,2,2018-02-18,449,370,527
3,2,2018-02-25,463,384,543
3,2,2018-03-04,487,404,566
3,2,2018-03-11,510,430,588
3,2,2018-03-18,524,443,603
3,2,2018-03-25,533,456,614
3,3,2017-12-31,213,163,264
3,3,2018-01-07,257,199,319
3,3,2018-01-14,258,199,319
3,3,2018-01-21,261,200,321
3,3,2018-01-28,264,206,325
3,3,2018-02-04,268,210,328
3,3,2018-02-11,276,218,336
3,3,2018-02-18,286,227,347
3,3,2018-02-25,297,237,357
3,3,2018-03-04,306,247,364
3,3,2018-03-11,315,253,374
3,3,2018-03-18,326,265,387
3,3,2018-03-25,340,280,403
3,4,2017-12-31,126,88,164
3,4,2018-01-07,153,107,197
3,4,2018-01-14,154,110,199
3,4,2018-01-21,157,111,200
3,4,2018-01-28,160,116,206
3,4,2018-02-04,162,118,206
3,4,2018-02-11,164,120,208
3,4,2018-02-18,168,124,212
3,4,2018-02-25,177,131,222
3,4,2018-03-04,188,143,232
3,4,2018-03-11,196,150,240
3,4,2018-03-18,199,154,245
3,4,2018-03-25,202,157,247
3,5,2017-12-31,108,74,144
3,5,2018-01-07,132,91,173
3,5,2018-01-14,133,92,174
3,5,2018-01-21,135,93,176
3,5,2018-01-28,136,94,178
3,5,2018-02-04,138,96,179
3,5,2018-02-11,140,99,182
3,5,2018-02-18,144,104,186
3,5,2018-02-25,150,109,193
3,5,2018-03-04,156,115,197
3,5,2018-03-11,160,119,202
3,5,2018-03-18,164,122,207
3,5,2018-03-25,170,128,212
3,6,2017-12-31,325,258,389
3,6,2018-01-07,393,316,471
3,6,2018-01-14,398,320,475
3,6,2018-01-21,408,331,487
3,6,2018-01-28,421,342,497
3,6,2018-02-04,429,353,507
3,6,2018-02-11,436,358,512
3,6,2018-02-18,446,369,522
3,6,2018-02-25,462,387,541
3,6,2018-03-04,480,403,559
3,6,2018-03-11,498,420,574
3,6,2018-03-18,513,434,591
3,6,2018-03-25,530,454,606
3,7,2017-12-31,337,272,404
3,7,2018-01-07,408,331,484
3,7,2018-01-14,410,334,486
3,7,2018-01-21,415,339,492
3,7,2018-01-28,420,345,496
3,7,2018-02-04,426,352,503
3,7,2018-02-11,438,363,514
3,7,2018-02-18,457,381,535
3,7,2018-02-25,482,407,558
3,7,2018-03-04,502,425,578
3,7,2018-03-11,514,439,591
3,7,2018-03-18,522,448,596
3,7,2018-03-25,534,458,610
3,8,2017-12-31,441,362,518
3,8,2018-01-07,533,439,626
3,8,2018-01-14,535,441,624
3,8,2018-01-21,539,451,633
3,8,2018-01-28,545,452,636
3,8,2018-02-04,555,463,648
3,8,2018-02-11,577,486,667
3,8,2018-02-18,608,517,697
3,8,2018-02-25,637,548,726
3,8,2018-03-04,653,564,746
3,8,2018-03-11,657,567,746
3,8,2018-03-18,664,570,755
3,8,2018-03-25,688,596,779
3,9,2017-12-31,290,230,352
3,9,2018-01-07,344,272,416
3,9,2018-01-14,346,272,418
3,9,2018-01-21,360,290,431
3,9,2018-01-28,375,305,447
3,9,2018-02-04,381,309,454
3,9,2018-02-11,380,310,450
3,9,2018-02-18,386,315,455
3,9,2018-02-25,407,334,479
3,9,2018-03-04,433,361,505
3,9,2018-03-11,452,381,524
3,9,2018-03-18,458,388,530
3,9,2018-03-25,463,392,534
3,10,2017-12-31,413,336,486
3,10,2018-01-07,502,416,591
3,10,2018-01-14,512,423,601
3,10,2018-01-21,527,438,614
3,10,2018-01-28,537,450,624
3,10,2018-02-04,542,452,630
3,10,2018-02-11,549,457,636
3,10,2018-02-18,568,479,658
3,10,2018-02-25,598,508,689
3,10,2018-03-04,629,540,718
3,10,2018-03-11,649,560,735
3,10,2018-03-18,660,574,749
3,10,2018-03-25,674,585,761
3,11,2017-12-31,414,339,489
3,11,2018-01-07,495,411,582
3,11,2018-01-14,486,398,572
3,11,2018-01-21,488,401,576
3,11,2018-01-28,501,416,588
3,11,2018-02-04,519,431,608
3,11,2018-02-11,534,447,621
3,11,2018-02-18,548,460,634
3,11,2018-02-25,563,478,648
3,11,2018-03-04,581,495,669
3,11,2018-03-11,600,513,686
3,11,2018-03-18,620,535,708
3,11,2018-03-25,642,554,728
3,12,2017-12-31,392,321,465
3,12,2018-01-07,471,387,557
3,12,2018-01-14,477,393,562
3,12,2018-01-21,492,406,577
3,12,2018-01-28,506,420,592
3,12,2018-02-04,514,430,598
3,12,2018-02-11,521,437,604
3,12,2018-02-18,536,452,620
3,12,2018-02-25,558,472,640
3,12,2018-03-04,580,494,662
3,12,2018-03-11,597,512,681
3,12,2018-03-18,611,527,695
3,12,2018-03-25,630,545,714
3,13,2017-12-31,496,412,581
3,13,2018-01-07,594,496,691
3,13,2018-01-14,594,493,692
3,13,2018-01-21,606,507,706
3,13,2018-01-28,621,521,720
3,13,2018-02-04,633,535,733
3,13,2018-02-11,644,546,744
3,13,2018-02-18,661,562,759
3,13,2018-02-25,687,589,786
3,13,2018-03-04,715,616,813
3,13,2018-03-11,737,640,835
3,13,2018-03-18,755,659,855
3,13,2018-03-25,774,676,873
3,14,2017-12-31,349,286,416
3,14,2018-01-07,422,349,499
3,14,2018-01-14,420,345,496
3,14,2018-01-21,423,348,501
3,14,2018-01-28,432,355,508
3,14,2018-02-04,440,365,515
3,14,2018-02-11,448,370,523
3,14,2018-02-18,456,384,532
3,14,2018-02-25,472,397,548
3,14,2018-03-04,494,419,567
3,14,2018-03-11,515,440,591
3,14,2018-03-18,530,453,606
3,14,2018-03-25,540,465,617
3,15,2017-12-31,502,419,588
3,15,2018-01-07,605,508,701
3,15,2018-01-14,605,509,704
3,15,2018-01-21,614,518,713
3,15,2018-01-28,630,532,726
3,15,2018-02-04,643,549,737
3,15,2018-02-11,657,560,753
3,15,2018-02-18,680,583,778
3,15,2018-02-25,714,618,808
3,15,2018-03-04,750,653,848
3,15,2018-03-11,776,680,873
3,15,2018-03-18,790,693,886
3,15,2018-03-25,802,707,896
3,16,2017-12-31,152,110,193
3,16,2018-01-07,182,134,230
3,16,2018-01-14,180,130,229
3,16,2018-01-21,179,131,230
3,16,2018-01-28,184,135,231
3,16,2018-02-04,191,143,240
3,16,2018-02-11,199,151,246
3,16,2018-02-18,205,157,255
3,16,2018-02-25,208,161,256
3,16,2018-03-04,213,165,261
3,16,2018-03-11,220,171,268
3,16,2018-03-18,228,181,277
3,16,2018-03-25,236,187,284
3,17,2017-12-31,190,142,237
3,17,2018-01-07,228,172,285
3,17,2018-01-14,229,172,285
3,17,2018-01-21,233,177,288
3,17,2018-01-28,240,184,297
3,17,2018-02-04,246,189,303
3,17,2018-02-11,251,195,307
3,17,2018-02-18,256,199,312
3,17,2018-02-25,263,206,318
3,17,2018-03-04,271,215,328
3,17,2018-03-11,280,223,337
3,17,2018-03-18,290,233,346
3,17,2018-03-25,305,248,360
3,18,2017-12-31,477,396,559
3,18,2018-01-07,573,480,668
3,18,2018-01-14,574,478,669
3,18,2018-01-21,586,492,680
3,18,2018-01-28,603,508,698
3,18,2018-02-04,618,524,713
3,18,2018-02-11,633,537,729
3,18,2018-02-18,655,559,749
3,18,2018-02-25,685,591,781
3,18,2018-03-04,712,618,808
3,18,2018-03-11,729,634,825
3,18,2018-03-18,742,647,836
3,18,2018-03-25,762,668,861
3,19,2017-12-31,231,174,284
3,19,2018-01-07,279,216,343
3,19,2018-01-14,280,216,345
3,19,2018-01-21,284,222,347
3,19,2018-01-28,291,227,354
3,19,2018-02-04,297,234,361
3,19,2018-02-11,304,240,368
3,19,2018-02-18,313,249,376
3,19,2018-02-25,325,262,391
3,19,2018-03-04,339,274,403
3,19,2018-03-11,351,286,416
3,19,2018-03-18,360,298,423
3,19,2018-03-25,369,306,433
3,20,2017-12-31,289,229,349
3,20,2018-01-07,341,272,411
3,20,2018-01-14,338,266,409
3,20,2018-01-21,342,272,415
3,20,2018-01-28,350,280,420
3,20,2018-02-04,357,287,426
3,20,2018-02-11,363,294,433
3,20,2018-02-18,374,304,444
3,20,2018-02-25,390,321,463
3,20,2018-03-04,408,340,480
3,20,2018-03-11,422,351,491
3,20,2018-03-18,431,361,504
3,20,2018-03-25,441,371,512
3,21,2017-12-31,240,188,294
3,21,2018-01-07,290,228,352
3,21,2018-01-14,289,226,351
3,21,2018-01-21,290,228,353
3,21,2018-01-28,293,230,354
3,21,2018-02-04,297,233,359
3,21,2018-02-11,302,241,366
3,21,2018-02-18,311,250,373
3,21,2018-02-25,324,263,388
3,21,2018-03-04,339,277,403
3,21,2018-03-11,355,291,417
3,21,2018-03-18,369,306,432
3,21,2018-03-25,382,318,444
3,22,2017-12-31,455,376,534
3,22,2018-01-07,543,451,639
3,22,2018-01-14,539,449,632
3,22,2018-01-21,549,458,642
3,22,2018-01-28,569,478,664
3,22,2018-02-04,587,495,680
3,22,2018-02-11,601,507,690
3,22,2018-02-18,616,524,709
3,22,2018-02-25,640,546,736
3,22,2018-03-04,668,574,761
3,22,2018-03-11,692,600,788
3,22,2018-03-18,705,613,796
3,22,2018-03-25,716,622,809
3,23,2017-12-31,169,124,213
3,23,2018-01-07,208,155,259
3,23,2018-01-14,208,156,260
3,23,2018-01-21,207,156,259
3,23,2018-01-28,209,159,261
3,23,2018-02-04,215,163,268
3,23,2018-02-11,225,173,278
3,23,2018-02-18,236,185,289
3,23,2018-02-25,244,191,296
3,23,2018-03-04,250,197,303
3,23,2018-03-11,257,205,309
3,23,2018-03-18,266,214,318
3,23,2018-03-25,276,224,327
3,24,2017-12-31,386,313,456
3,24,2018-01-07,469,384,554
3,24,2018-01-14,473,387,555
3,24,2018-01-21,480,398,564
3,24,2018-01-28,488,406,570
3,24,2018-02-04,494,410,577
3,24,2018-02-11,503,421,586
3,24,2018-02-18,518,435,600
3,24,2018-02-25,540,458,619
3,24,2018-03-04,562,477,642
3,24,2018-03-11,579,496,661
3,24,2018-03-18,593,511,674
3,24,2018-03-25,607,522,690
3,25,2017-12-31,478,396,560
3,25,2018-01-07,570,475,664
3,25,2018-01-14,564,471,659
3,25,2018-01-21,570,476,665
3,25,2018-01-28,584,489,676
3,25,2018-02-04,597,503,692
3,25,2018-02-11,608,514,701
3,25,2018-02-18,624,529,720
3,25,2018-02-25,649,554,742
